"","alias","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
"145","Cherry",-4.3931414911438,-0.223403219943615,0.261095013076872,-0.474799349617424,-0.404142885462437,0.738764178052234,0.706333265116935,0.201827572079065,0.00451702481489082,-0.978525966028099
"146","Cherry Brandy",5.04679200347219,1.32013809579546,-0.250131403340529,-1.80576547259211,1.65716592102856,-2.16366018506183,3.34627760165845,2.67911959310821,2.64065682819649,0.911699357200624
"147","Cherry Pepper",4.98442744043496,-1.51023432347638,-0.708010948770279,0.442524004918571,0.459911127595912,-0.154639803181514,-0.167859122727965,0.40018373828174,-0.63264447706568,-0.573882515985509
"148","Cherry tomato",-4.26660812485086,-0.995634887119707,0.881470444161602,-0.15089522701681,0.469369608666924,-0.32771981989774,-0.248789061820359,0.250024122515389,-0.165574738526659,-0.243568272189445
"149","Chervil",-4.2521193219589,-0.974222354432805,0.794690796358784,-0.167102017401392,0.13761622039137,0.068445792605232,0.0808073443678451,-0.390988735878289,0.16223081682651,0.576908901245693
"150","Chestnut",-4.30254316685271,-0.805816841028914,0.698947227995424,-0.411779916961966,-0.317763024439364,0.667514333482726,0.55868198530117,-0.146199890648873,0.306707116225949,-0.708362333180584
"151","Chia",-4.22839503261324,-1.01925366196734,1.00587076150679,-0.217537100508233,0.297014413919635,-0.116433064773581,-0.0607422180521867,-0.185546474457951,0.0560710205368829,0.333413592032507
"152","Chicken",4.46400399326777,2.03766010980419,-0.526598685254612,0.478354026447256,-4.5120755221214,-1.36146966496372,-1.78535296251327,-0.698623447240069,0.0559569723809833,3.6965963731565
"153","Chickpea",-4.37372009655735,-0.795568974700758,0.561056602288707,-0.451724138857954,-0.578181311250968,0.996711094919635,0.781677052519521,-0.456271817069495,0.508128898751414,-0.714687122196034
"154","Chicory",-4.27804657864334,-0.431946217108264,0.740831299228382,-0.310006316761179,-0.38613368687042,-0.0826784498005802,0.235308173401167,-0.708139285081297,0.252792456984856,0.336221501648007
"155","Chinese bayberry",-4.20986721515125,-1.0465816896846,1.05805342513206,-0.177413160289149,0.552890056478176,-0.438813644471894,-0.342356123465756,0.327010369532743,-0.302165659979069,-0.0810251530331953
"156","Chinese chestnut",-4.24622060966993,-1.0853789703992,1.03636751665956,-0.191598669114852,0.414229128067664,-0.283063955018261,-0.254993393702508,0.0640156863947491,-0.193182880225815,0.151958474991816
"157","Chinese Quince",4.61965534525919,0.466907294212198,0.0290343975597619,-0.248245381350812,0.0322065530883161,-0.309406289027775,0.0897153403353421,0.620353618662347,-1.48387327848766,-0.259232475101939
"158","Chinook salmon",5.07731138892543,-1.89079856484952,-0.0452761656261145,0.0311606352559874,-0.138168513861102,0.43573469518087,0.177984150984442,-0.458169324246898,0.142678251172102,0.276050325533482
"159","Chive",-4.29293017492292,-0.308715164702181,0.794360165060828,0.0600980777499928,-0.509834430398445,0.101547604395114,-0.178479601308506,-0.25069046142772,0.825504855630168,0.393895413613379
"160","Chocolate",4.89600872315324,-1.63114180904189,-0.565765955620661,-0.226091453754111,-1.12028329957544,1.66166412973934,1.11501100548105,-0.744368892005451,0.667052014222821,-0.923679178573747
"161","Chocolate spread",5.14223578773953,-1.83790901520757,-0.113203901130441,-0.00691574547312708,-0.280499438492073,0.551280437564046,0.276566802747787,-0.528396426509622,0.23825795072805,0.281643543962753
"162","Chum salmon",5.07731138892543,-1.89079856484952,-0.0452761656261145,0.0311606352559874,-0.138168513861102,0.43573469518087,0.177984150984442,-0.458169324246898,0.142678251172102,0.276050325533482
"163","Cichlidae",5.07731138892543,-1.89079856484952,-0.0452761656261145,0.0311606352559874,-0.138168513861102,0.43573469518087,0.177984150984442,-0.458169324246898,0.142678251172102,0.276050325533482
"164","Cider",4.89658368400388,2.97201716890604,-0.154406219679857,-1.96563594842038,1.84353367749159,0.0576508480015992,1.05201680170347,0.317415277688821,-1.84346726890474,-0.0297744758604257
"165","Cinnamon",-4.68456509659406,0.681112028098766,-4.34141431857899,1.86184727456627,1.30929301038573,-0.517029670239021,0.150100132048214,-0.680125497741109,0.873639405432647,0.15049961789802
"166","Citronella",4.38743779248866,-1.02216275614766,-0.32525329607699,-0.126935815187222,0.579746021634391,-0.33394432816233,-0.228380433685571,0.598474940078772,-0.772603190527013,-0.607407692658413
"167","Citrus Fruits",4.58705858013225,-0.167795592168489,-1.89738033741381,0.649920659869781,0.652462443377508,0.0764890578536617,-0.625412261459887,1.07587910758261,-0.753949838759599,-0.326030909535279
"168","Citrus Peel Oil",4.33605309810943,0.278331593066959,-2.71684891308984,1.32358667129585,1.01454749814305,-0.100375983981238,-0.309200030605925,1.21534254845047,-1.09637062803352,-0.0680576481192874
"169","Clam",4.57220579993322,1.38750933019704,-0.17325811994353,0.652403736877789,-1.74715909819747,-1.02408027072312,-1.94014483645718,1.26502306880167,0.120102002956411,-1.27762600310292
"170","Clary Sage",4.06865615971584,0.129387006006609,-1.19388748123507,0.959047305798242,0.550070369430534,-0.0915786177679912,-0.687846253732245,1.29588522351119,-0.757947100126711,-0.812820383397456
"171","Climbing bean",-4.20986721515125,-1.0465816896846,1.05805342513206,-0.177413160289149,0.552890056478176,-0.438813644471894,-0.342356123465756,0.327010369532743,-0.302165659979069,-0.0810251530331953
"172","Cloud ear fungus",-4.24622060966993,-1.0853789703992,1.03636751665956,-0.191598669114852,0.414229128067664,-0.283063955018261,-0.254993393702508,0.0640156863947491,-0.193182880225815,0.151958474991816
"173","Cloudberry",-4.32231242934718,-0.0426171160718262,0.585818686663714,-0.21504170049156,-0.496028214155711,0.213622674684672,-0.0792143452736232,0.171359962337495,-0.505877203513593,-0.385703950163471
"174","Clove",-4.4680583676876,1.09131329454207,-2.38381927130914,1.17324100482421,1.10964592428403,-0.361750653878076,0.207043581681489,0.120729232065373,1.06491189899751,0.526000405398316
"175","Clupeinae",5.14223578773953,-1.83790901520757,-0.113203901130441,-0.00691574547312708,-0.280499438492073,0.551280437564046,0.276566802747787,-0.528396426509622,0.23825795072805,0.281643543962753
"176","Cluster Bean",5.14861300889407,-1.54497939384482,-0.0247573004820279,-0.0629094214164516,0.36281680711033,0.0690087032939992,-0.486428615282408,0.560512453853411,-0.13863660662885,-0.573094387636175
"177","Cocoa",-3.82439484941861,6.5619191274797,-0.522211993347689,-2.54096991231353,-2.57771500392505,-2.43664533644977,-0.106755269377254,-0.310575840863596,1.30045551364527,-1.46536877510806
"178","Cocoa butter",5.14223578773953,-1.83790901520757,-0.113203901130441,-0.00691574547312708,-0.280499438492073,0.551280437564046,0.276566802747787,-0.528396426509622,0.23825795072805,0.281643543962753
"179","Cocoa powder",4.76521168068896,-1.66962674724727,-0.404788511295699,-0.230212567665472,-0.545402804131517,0.762549006234185,0.657010295294724,-0.728454376994502,0.470597860195591,-0.222819190681978
"180","Coconut",-4.04241433016598,2.4449092137156,0.447734941504075,-0.14420696816157,-1.16706779975128,-1.11489994997387,0.278529159216777,-0.427062732275889,-0.511401810507221,1.24609055307662
"181","Codfish",5.07076510051818,-1.8525145394474,-0.120397467699086,-0.00721318721092584,-0.44106263528851,0.594007189031417,0.237786693472252,-0.674167907673579,0.324026779696466,0.497425607072019
"182","Coffee",2.96839292156918,5.67522990179002,-0.833373840720132,-1.61573025221686,-6.0686548351174,-3.10127372515014,-1.30024051986338,-1.39711887333856,2.89867800194749,-1.82576292670454
"183","Cognac Brandy",4.08427593474782,7.67874584778663,-1.0377791669413,-3.09124129093055,0.953381157280043,-1.91507195316581,1.66984109049016,2.37265417958793,-0.633255624310437,1.90139620179576
"184","Cold cut",5.07731138892543,-1.89079856484952,-0.0452761656261145,0.0311606352559874,-0.138168513861102,0.43573469518087,0.177984150984442,-0.458169324246898,0.142678251172102,0.276050325533482
"185","Colocasia",4.15848987068916,-0.150731029758417,-0.991203931098961,-0.362296065009786,-0.04320174991368,-1.03134051240044,-0.476736696913456,0.885529319673309,-0.665153332264563,-0.53406050223006
"186","Colorado pinyon",-4.24622060966993,-1.0853789703992,1.03636751665956,-0.191598669114852,0.414229128067664,-0.283063955018261,-0.254993393702508,0.0640156863947491,-0.193182880225815,0.151958474991816
"187","Common ling",5.14223578773953,-1.83790901520757,-0.113203901130441,-0.00691574547312708,-0.280499438492073,0.551280437564046,0.276566802747787,-0.528396426509622,0.23825795072805,0.281643543962753
"188","Common octopus",5.14223578773953,-1.83790901520757,-0.113203901130441,-0.00691574547312708,-0.280499438492073,0.551280437564046,0.276566802747787,-0.528396426509622,0.23825795072805,0.281643543962753
"189","Common persimmon",-4.28040725892124,-0.926713372604205,0.643143428648272,-0.0962919847733523,0.53103250249685,-0.301756869258795,-0.344662825173663,0.311373087863442,-0.265929424417721,-0.222299809451002
"190","Common salsify",-4.24622060966993,-1.0853789703992,1.03636751665956,-0.191598669114852,0.414229128067664,-0.283063955018261,-0.254993393702508,0.0640156863947491,-0.193182880225815,0.151958474991816
"191","Common Tuna",5.06646127452009,-1.87506248791842,-0.111310678111921,-0.00815444806022614,-0.331857369663108,0.637684039665335,0.309188936184512,-0.661569112725307,0.288691431480099,0.421917106188264
"192","Common verbena",-4.21014832204369,-1.04684409366739,1.05883658884431,-0.177571852349662,0.553540120211104,-0.439630149283198,-0.343097408420228,0.327832378257203,-0.302957700532511,-0.0812925746822054
"193","Comte Cheese",4.4154171754269,7.23354717425907,3.68367157810046,4.0189454371619,0.923423373950813,0.484943099540847,0.365217084612237,-0.130052300934187,0.177123406370514,-0.31249109986714
"194","Conch",-4.24622060966993,-1.0853789703992,1.03636751665956,-0.191598669114852,0.414229128067664,-0.283063955018261,-0.254993393702508,0.0640156863947491,-0.193182880225815,0.151958474991816
"195","Cooking oil",5.07731138892543,-1.89079856484952,-0.0452761656261145,0.0311606352559874,-0.138168513861102,0.43573469518087,0.177984150984442,-0.458169324246898,0.142678251172102,0.276050325533482
"196","Coriander",-4.64809172284778,1.4484758330899,-4.44741391020877,1.81876862016088,0.388472857877152,-1.1060233185349,-0.160561071709685,-0.888407148948444,0.65616847693289,0.723021954969774
"197","Corn",-4.50385928417227,2.25675947353739,-2.06953753969217,-0.0930471360229088,-2.19682973326715,0.358549372868749,-0.587286521432244,-0.347282074972372,1.64853198391088,-1.547934888501
"198","Corn chip",5.07731138892543,-1.89079856484952,-0.0452761656261145,0.0311606352559874,-0.138168513861102,0.43573469518087,0.177984150984442,-0.458169324246898,0.142678251172102,0.276050325533482
"199","Corn grits",5.07731138892543,-1.89079856484952,-0.0452761656261145,0.0311606352559874,-0.138168513861102,0.43573469518087,0.177984150984442,-0.458169324246898,0.142678251172102,0.276050325533482
"200","Corn Oil",4.67094415266405,0.979515156950142,-0.553200696108341,-0.450663992505607,0.12378508984627,-0.61348926784145,-0.0114728347533088,0.821939210265503,-0.622874625927634,-0.528459483726072
"201","Corn salad",-4.24622060966993,-1.0853789703992,1.03636751665956,-0.191598669114852,0.414229128067664,-0.283063955018261,-0.254993393702508,0.0640156863947491,-0.193182880225815,0.151958474991816
"202","Cornmint",-4.44626554600286,0.11793272498516,-2.14506281592374,1.51806339104447,1.3896421326089,-0.728059952590059,-0.400850175658328,0.108642160518096,-0.0982633159728945,0.0372112532509762
"203","Cottage Cheese",4.51926689692058,7.1707915739311,3.69755576091284,4.06077907847753,0.825619855123372,0.409562121139613,0.0950611977928487,-0.209683648300717,0.589052994134786,-0.347541811773359
"204","Cottonseed",-4.43182265700095,-0.596795137094285,-0.312225687184127,0.375099287031848,0.037224852919436,0.44328577802045,0.427072298224547,-0.701345331975092,0.438659135657589,-0.0490490143819916
"205","Crab",4.66357185301866,0.13130175241943,0.200332854917115,0.351006994374455,-1.57508827439819,0.0853373633092037,-0.723845384317019,-0.252409401090452,0.651559110981411,0.165384464375067
"206","Cranberry",-4.42846657866403,2.22196932212551,-1.42522745418807,-0.13178487339996,-2.17724888145025,0.940940985106335,1.34028952529151,0.56810772962207,-0.822909754993924,0.307475608116116
"207","Crayfish",4.84938700996543,-0.300292782323047,-0.346585648931595,0.252851065620383,-1.29318511570011,-0.0269625698963674,-0.400720566865933,-0.031108714938815,0.64349488425315,-0.105128868670636
"208","Cream",5.06646127452009,-1.87506248791842,-0.111310678111921,-0.00815444806022614,-0.331857369663108,0.637684039665335,0.309188936184512,-0.661569112725307,0.288691431480099,0.421917106188264
"209","Cream Cheese",4.51616832033492,7.15286009398598,3.69616830982405,4.05844666242602,0.842984313061692,0.42058950705344,0.128017312342546,-0.194939564048075,0.571310188433892,-0.378253841169977
"210","Creosote",5.23639562782117,-1.75330800052198,-0.0460863625637805,0.0418593211669482,-0.0161899486310166,-0.257189096613644,-0.325213265133101,0.398075594906256,-0.256080493618672,-0.567587297363734
"211","Crispbread",4.73131360182932,-1.23819040583008,-0.176990116163295,-0.234618039719806,-1.08632978074958,-0.0132305900982987,-0.069762028161388,-0.610311823810158,0.266630373267809,0.45428170709962
"212","Cucumber",-4.4477782586035,0.215410301197485,0.0124614436283552,-0.441995262210887,-1.67029904499288,1.14055840053148,0.767748854175855,-0.373050057873499,0.610657474817115,-1.15970381315282
"213","Cumin",-4.70785419073198,-0.319064307542676,-3.20254140085621,2.15802378858471,1.48907982016127,-0.586877644712787,0.0204733839864319,-0.628294207932546,0.502951401780739,0.113533053599533
"214","Cupuaçu",-4.2927431674609,-1.01474032948215,0.894564225344429,-0.250506064956224,0.198439338681463,0.00591133677112619,-0.0176888141732446,0.0217373132003494,-0.0750415915946438,-0.254231243779273
"215","Currant",5.0044947475656,0.221268686584691,-1.02628588203728,0.425116637328679,0.0755114152133741,-0.188765139020632,0.0660009440193409,1.19446532029345,-1.07320666556645,-0.751104201906162
"216","Curry Leaf",5.07340466800302,-1.52833845347874,-1.73729673796718,1.32994415068163,0.918155326542604,-0.276444953906262,-0.344990411902622,0.0810156066484773,-0.129487706491196,-0.467180820939174
"217","Dairy Products",5.28302607903291,-1.35244051549421,0.119421788458753,0.0665859486455393,-0.252473139359577,-0.808765256678905,-0.324963135145062,-0.0803312589743159,-0.262886786455273,-0.937137955591895
"218","Dandelion",-4.35099958478815,-0.847428395171137,0.574549301904249,-0.316646702330519,-0.140121933409034,0.236555226390157,0.3874197241917,-0.514466628714805,0.525172006038062,0.127360081461325
"219","Dates",-4.30219765293988,-0.835034342020821,0.770340154472764,-0.206204469359636,-0.0814543496168772,0.136936712617432,0.300299040944919,-0.456679716695204,0.420601686706577,0.315410934081487
"220","Deer",5.07731138892543,-1.89079856484952,-0.0452761656261145,0.0311606352559874,-0.138168513861102,0.43573469518087,0.177984150984442,-0.458169324246898,0.142678251172102,0.276050325533482
"221","Deerberry",-4.20986721515125,-1.0465816896846,1.05805342513206,-0.177413160289149,0.552890056478176,-0.438813644471894,-0.342356123465756,0.327010369532743,-0.302165659979069,-0.0810251530331953
"222","Devilfish",-4.24622060966993,-1.0853789703992,1.03636751665956,-0.191598669114852,0.414229128067664,-0.283063955018261,-0.254993393702508,0.0640156863947491,-0.193182880225815,0.151958474991816
"223","Dill",-4.76420975291867,1.34046421330833,-4.59309742383827,2.6344167077689,0.68552464695111,-0.225468791844314,0.0897025466252387,-1.05152361849468,0.709817973480968,-0.172418242330983
"224","Dock",-4.24622060966993,-1.0853789703992,1.03636751665956,-0.191598669114852,0.414229128067664,-0.283063955018261,-0.254993393702508,0.0640156863947491,-0.193182880225815,0.151958474991816
"225","Domiati Cheese",4.51786279602735,7.15713906008309,3.65667813498154,3.94515235429545,1.04806400743851,0.554903126066857,0.221917047251909,-0.167819323546196,0.370859941952314,-0.356091133013991
"226","Drumstick Leaf",4.77896776157084,0.43657323041631,-0.482796462324415,-0.0747390217717732,-0.59750258612744,-0.336180562203419,-0.659763080615136,1.02053960822871,-1.60237931066756,-0.205725552117109
"227","Durian",-4.17089419980345,-0.00371255746502466,1.09930817359732,-0.164846349043385,-0.54923085079917,-0.627104330631253,-0.707505177741306,0.414371949192603,0.149622314124255,0.606490325293673
"228","Egg roll",5.07731138892543,-1.89079856484952,-0.0452761656261145,0.0311606352559874,-0.138168513861102,0.43573469518087,0.177984150984442,-0.458169324246898,0.142678251172102,0.276050325533482
"229","Eggplant",-4.50261140723692,-0.486911587114713,-0.106007770464995,-0.263399171525189,-0.993537033204568,1.070296787769,0.882748004454493,-0.544942484511799,1.00776139369255,-1.17113656258625
"230","Elderberry",-4.37786444260642,1.00486867322466,-1.00795529905489,0.347505453395012,-0.0314604070599567,0.356510113393396,0.406212727867201,-0.243081816512781,-0.440073519797895,0.558175967908084
"231","Elliott's blueberry",-4.20986721515125,-1.0465816896846,1.05805342513206,-0.177413160289149,0.552890056478176,-0.438813644471894,-0.342356123465756,0.327010369532743,-0.302165659979069,-0.0810251530331953
"232","Emmental Cheese",4.52618335608501,7.16314243882791,3.66253092495483,3.95030554786327,0.985392929697748,0.371277204111684,0.125192514307886,-0.253615805275981,0.455194952886953,-0.446378149862544
"233","Endive",-4.2736243600115,0.204966705579875,0.502048309470506,-0.243595241578803,-0.972966291974039,0.345107472691335,0.0735794372318638,0.265495054122722,-0.00429712425522158,0.0463248161986738
"234","Enokitake",-4.22839503261324,-1.01925366196734,1.00587076150679,-0.217537100508233,0.297014413919635,-0.116433064773581,-0.0607422180521867,-0.185546474457951,0.0560710205368829,0.333413592032507
"235","Epazote",-4.24622060966993,-1.0853789703992,1.03636751665956,-0.191598669114852,0.414229128067664,-0.283063955018261,-0.254993393702508,0.0640156863947491,-0.193182880225815,0.151958474991816
"236","Eucalyptus",4.67932512396496,-0.627112583324245,-1.94828045101072,1.19391928964472,1.13020518350232,-0.450321805723157,-0.0223337281309573,0.807054754305861,-0.743927575170055,-0.513581765622689
"237","European chestnut",-4.2905704920707,-1.04872263268632,0.920262467183144,-0.180743795196899,0.335890577751105,-0.191417221714605,-0.173521573586886,0.0218938873134718,-0.102574953891828,0.0188442870135669
"238","Evening primrose",-4.25421709755202,-1.00992535197172,0.941948375655644,-0.166558286371197,0.474551506161616,-0.347166911168239,-0.260884303350135,0.284888570451466,-0.211557733645086,-0.214139341011444
"239","Fatty Fish",4.74780289649384,-0.17153302363587,-0.285493958628382,0.143967766945727,-0.90449748651732,-0.985413338432342,-0.91792966900188,0.483921819178811,-0.394820060435641,-0.548851370924514
"240","Feijoa",-4.2224787942797,-0.810678255326198,0.956778508891685,-0.172433061355041,0.0945436333050787,-0.192657471502569,0.000269774210374597,-0.188454129155064,-0.243316930749857,0.576184096419242
"241","Fennel",-4.71079752638677,-0.221040777975916,-3.13932202303794,1.92018147205404,0.988580561079867,-0.0692373118851463,0.330819509913888,-1.1858063310775,0.809675671747413,0.452679674110551
"242","Fenugreek",-4.25421670641628,0.163516680221785,0.609455260915976,-0.226592872030019,-0.696565330433619,-0.875320923117048,-0.00759128782281099,-0.9049661118197,-0.191356608093543,-0.0831039064311658
"243","Fermented Tea",5.12092629243117,-1.78270482907897,-0.0686984309805882,0.0370639444245866,0.11781403777389,-0.170151559121615,-0.282934078867564,0.556631945618043,-0.425578018018829,-0.521327191283453
"244","Feta Cheese",4.52327276414956,7.22576991323695,3.63145156322889,3.94087040703372,0.99213990254752,0.499974866201623,0.274356251380613,-0.198578434237253,0.190658990527401,-0.312940534545149
"245","Fig",-4.47343521069312,2.39131534643916,-2.0426226456238,-0.587508648662847,-0.476062612854122,1.70867398728706,0.99335941024048,0.127204454013771,0.383649321950424,-1.44618803694169
"246","Filbert",4.51940811113333,1.7909743795702,-0.241045470940458,0.203592964296108,-3.1418390601757,-2.57541033777251,-2.11884855435421,1.30157948273887,1.01789976331775,-0.795432216721295
"247","Finnish Whisky",4.99261556057617,4.84762622456268,0.0797971785317799,-2.87992541053071,0.784595714047616,-4.52466156097015,2.61559391604018,-3.61917146095793,-2.28478280230738,-1.38861725957075
"248","Fireweed",-4.24622060966993,-1.0853789703992,1.03636751665956,-0.191598669114852,0.414229128067664,-0.283063955018261,-0.254993393702508,0.0640156863947491,-0.193182880225815,0.151958474991816
"249","Fish",5.02797158056052,0.685553333217729,-0.14811072744389,0.509838385274051,-1.19630030930839,-0.342288096033026,-0.859537446938247,0.810393456940648,0.0180617564280991,-0.402506572352102
"250","Fish Oil",5.02207887309639,-0.798000929325852,0.0972450423965759,0.380827630122615,-0.506812855798244,0.125243264424081,-0.26977932844495,0.545412195960704,-0.216991163550342,-0.521742188334715
"251","Flatfish",5.14223578773953,-1.83790901520757,-0.113203901130441,-0.00691574547312708,-0.280499438492073,0.551280437564046,0.276566802747787,-0.528396426509622,0.23825795072805,0.281643543962753
"252","Flaxseed",-4.2097146795996,0.0176088486543806,0.489580999230014,-0.53848760256747,-0.474482444696005,-0.262755764397285,0.0267552308708864,-0.212257298646626,0.128224257765296,0.392157437873636
"253","Focaccia",5.07731138892543,-1.89079856484952,-0.0452761656261145,0.0311606352559874,-0.138168513861102,0.43573469518087,0.177984150984442,-0.458169324246898,0.142678251172102,0.276050325533482
"254","Frankfurter Sausage",5.23027817484075,-1.77500752435507,0.0293659793641544,0.135176997191419,0.0212613163508619,-0.135560529966043,-0.310944343221921,0.398890078327311,-0.189661760903203,-0.418028972527304
"255","French plantain",-4.30211296350319,-0.693747053555659,0.704518251124418,-0.2756439746676,-0.0583238397516863,0.123539588303825,0.379947872451959,-0.447004511397515,0.469754800007117,0.273412206933861
"256","French toast",5.07731138892543,-1.89079856484952,-0.0452761656261145,0.0311606352559874,-0.138168513861102,0.43573469518087,0.177984150984442,-0.458169324246898,0.142678251172102,0.276050325533482
"257","Fried Potato",4.56433936959118,-0.00583104189313364,0.109594103792187,0.250211301767016,-2.39243347645304,-1.24546847548715,-1.91083131176952,0.793588363825288,0.0100517852067237,-0.189588544938272
"258","Fruit juice",5.06646127452009,-1.87506248791842,-0.111310678111921,-0.00815444806022614,-0.331857369663108,0.637684039665335,0.309188936184512,-0.661569112725307,0.288691431480099,0.421917106188264
"259","Fruit preserve",5.14223578773953,-1.83790901520757,-0.113203901130441,-0.00691574547312708,-0.280499438492073,0.551280437564046,0.276566802747787,-0.528396426509622,0.23825795072805,0.281643543962753
"260","Garcinia Indica",5.23791729155242,-1.62645183838877,-0.0333662820474642,0.0490147609729577,0.122744727487528,-0.213351672545145,-0.14527790240848,0.321310997061236,-0.718751061438534,-0.368513051969714
"261","Garden cress",-4.31526544218658,-0.943849567790476,0.756161285490626,-0.242042687640225,-0.035092773927486,0.218437880932479,0.190488997120881,-0.496964946196934,0.447015775203428,0.281459227031429
"262","Garland chrysanthemum",-4.24622060966993,-1.0853789703992,1.03636751665956,-0.191598669114852,0.414229128067664,-0.283063955018261,-0.254993393702508,0.0640156863947491,-0.193182880225815,0.151958474991816
"263","Garlic",-4.34484754393117,-0.0702237183421316,0.417409661846094,0.133920069977022,-0.410679857386671,-0.169857104074298,-0.00772543584751721,-0.664872404141366,1.28893649651062,0.136493054963094
"264","Gelatin dessert",5.06646127452009,-1.87506248791842,-0.111310678111921,-0.00815444806022614,-0.331857369663108,0.637684039665335,0.309188936184512,-0.661569112725307,0.288691431480099,0.421917106188264
"265","Geranium",4.80563182296613,-1.04423026798366,0.00857715765319484,0.162273404463,0.449182241317972,-0.190783608145483,-0.451640670456279,0.618786827035553,-0.356212461119979,-0.510345740108603
"266","Giant butterbur",-4.24895860698847,-1.08304725631383,1.01570402078831,-0.178867541367301,0.419925592925302,-0.292037319941179,-0.261351382374579,0.0590375862654114,-0.190400158371328,0.15564216650465
"267","Gin",4.97469636357467,-0.857055647935681,-0.841465794365899,0.281873398358687,0.115817673702161,0.477985818370771,0.419479808106967,-0.18254283349885,0.215093638089175,0.171635684626734
"268","Ginger",-4.66707154553276,2.85128155805977,-5.39197701603915,3.09431967709725,0.782943060830479,-0.418791175417485,0.27701528736362,-0.202947865057045,0.421340795296975,1.62825063945093
"269","Ginkgo nuts",-4.47450449155607,-0.522508561041122,-0.0682171594517666,-0.301783228997885,-0.135648845326492,0.443669147463866,0.502093783334051,-0.221002746806398,0.0493710297699618,-0.996049140686786
"270","Ginseng",-4.20986721515125,-1.0465816896846,1.05805342513206,-0.177413160289149,0.552890056478176,-0.438813644471894,-0.342356123465756,0.327010369532743,-0.302165659979069,-0.0810251530331953
"271","Goat Cheese",4.51978433036813,7.14752262243897,3.7107561124462,4.06698650726131,1.02129715396482,0.480386053773529,0.25808644843683,-0.165738696986339,0.402004763259749,-0.385972135198572
"272","Goat Milk",5.24728252786656,-1.60532572385639,0.00539163486049145,0.151052654243134,0.144368861517899,-0.173275383804801,-0.202511452175593,0.355969554140227,-0.509089411011355,-0.456185407838397
"273","Gooseberry",-4.3391007191867,1.25568002270312,-0.104393300536981,-0.361321483849941,-1.167316067118,1.53613896251543,1.35544489645484,0.0979770795748404,-0.950820947334647,-0.186922560140267
"274","Gram bean",-4.27518351520603,-1.04293631531869,0.980577154802312,-0.241399069519854,0.254230260014424,-0.119177276438708,-0.117723059424259,0.0554314163124301,-0.1185780261568,-0.0695482317175295
"275","Grape",-4.13812192474454,5.8717638488277,-1.88318596883814,-2.56071583230965,-1.04880028193179,2.15637683008038,2.28836220624219,1.05405794503949,-1.51089137139562,-0.0168064154115727
"276","Grapefruit Peel Oil",5.14431054925557,-1.46632327776796,-0.178348780203621,0.160712460740507,0.268207561875498,-0.0203585455751949,-0.177550655014967,0.546774491947326,-0.428434836701634,-0.414928622417117
"277","Grass pea",-4.20986721515125,-1.0465816896846,1.05805342513206,-0.177413160289149,0.552890056478176,-0.438813644471894,-0.342356123465756,0.327010369532743,-0.302165659979069,-0.0810251530331953
"278","Great horned owl",-4.20986721515125,-1.0465816896846,1.05805342513206,-0.177413160289149,0.552890056478176,-0.438813644471894,-0.342356123465756,0.327010369532743,-0.302165659979069,-0.0810251530331953
"279","Green Beans",-4.24952029175348,3.87211206854888,-0.740234904864911,-1.05421303137244,-3.45300206252931,0.582473069934271,-0.298371246724696,0.890469206180897,0.808513859859246,-2.02908872815175
"280","Green Tea",4.86359225047731,-1.19368715930275,-0.333568897845177,-0.221788121057527,-0.307657365196584,-0.516809550284641,-0.726172729000947,0.742446533806585,-0.502042737253565,-0.484530646325826
"281","Green zucchini",-4.42817786909884,-0.67426233915919,0.399221400098239,-0.557011858605184,-0.762273928327655,1.04074163778288,0.904972399898477,-0.545670353057829,0.827985513942737,-0.932442491909668
"282","Greenland halibut",5.14223578773953,-1.83790901520757,-0.113203901130441,-0.00691574547312708,-0.280499438492073,0.551280437564046,0.276566802747787,-0.528396426509622,0.23825795072805,0.281643543962753
"283","Greenthread tea",-4.20986721515125,-1.0465816896846,1.05805342513206,-0.177413160289149,0.552890056478176,-0.438813644471894,-0.342356123465756,0.327010369532743,-0.302165659979069,-0.0810251530331953
"284","Greylag goose",5.06646127452009,-1.87506248791842,-0.111310678111921,-0.00815444806022614,-0.331857369663108,0.637684039665335,0.309188936184512,-0.661569112725307,0.288691431480099,0.421917106188264
"285","Groundcherry",-4.23924514701858,-1.00351758503623,0.939836249020982,-0.256852183824446,0.103325558117629,0.0855162797108794,0.0704625671478853,-0.388946262936366,0.202084200844878,0.479280372687289
"286","Gruyere Cheese",4.11261166409874,7.9150924159124,2.86153851043188,3.64840590303702,0.662957384492891,0.520873634487632,0.0593345158933618,0.15059883926297,-0.438205854187124,0.121417009859209
"287","Guava",-4.3004952123246,5.57933670965984,-3.39172611029417,0.156766366036266,-1.31549155112151,0.270807769638302,1.03427044275548,0.805175264127439,-1.90292575604681,1.91870140862172
"288","Haddock",5.14223578773953,-1.83790901520757,-0.113203901130441,-0.00691574547312708,-0.280499438492073,0.551280437564046,0.276566802747787,-0.528396426509622,0.23825795072805,0.281643543962753
"289","Ham",5.23728880511707,-1.70979227108734,0.0579762287963731,0.216389756610495,-0.068785412139174,-0.155635394210774,-0.355849469001051,0.416928433552025,-0.157536887359486,-0.3543709180008
